2022/10/08 0:00,25.2,83
2022/10/08 0:10,25.1,83
2022/10/08 0:20,25.0,84
2022/10/08 0:30,25.0,81
2022/10/08 0:40,25.2,80
2022/10/08 0:50,25.2,82
2022/10/08 1:00,25.0,80
2022/10/08 1:10,24.9,80
2022/10/08 1:20,25.0,79
2022/10/08 1:30,25.2,76
2022/10/08 1:40,25.0,78
2022/10/08 1:50,24.9,77
2022/10/08 2:00,24.8,78
2022/10/08 2:10,24.8,79
2022/10/08 2:20,24.7,79
2022/10/08 2:30,24.7,79
2022/10/08 2:40,24.7,79
2022/10/08 2:50,24.7,77
2022/10/08 3:00,24.8,78
2022/10/08 3:10,25.0,79
2022/10/08 3:20,24.8,78
2022/10/08 3:30,24.6,79
2022/10/08 3:40,24.6,79
2022/10/08 3:50,24.7,80
2022/10/08 4:00,24.9,77
2022/10/08 4:10,25.0,77
2022/10/08 4:20,24.9,77
2022/10/08 4:30,25.0,78
2022/10/08 4:40,25.0,77
2022/10/08 4:50,24.9,78
2022/10/08 5:00,24.8,77
2022/10/08 5:10,25.1,77
2022/10/08 5:20,24.9,78
2022/10/08 5:30,24.9,77
2022/10/08 5:40,25.0,77
2022/10/08 5:50,25.2,78
2022/10/08 6:00,25.5,77
2022/10/08 6:10,25.4,76
2022/10/08 6:20,25.3,77
2022/10/08 6:30,25.3,77
2022/10/08 6:40,25.3,77
2022/10/08 6:50,25.2,77
2022/10/08 7:00,25.2,77
2022/10/08 7:10,25.4,77
2022/10/08 7:20,25.5,77
2022/10/08 7:30,25.6,76
2022/10/08 7:40,25.8,76
2022/10/08 7:50,26.0,75
2022/10/08 8:00,26.2,75
2022/10/08 8:10,26.0,76
2022/10/08 8:20,25.9,75
2022/10/08 8:30,25.8,74
2022/10/08 8:40,26.0,74
2022/10/08 8:50,26.0,73
2022/10/08 9:00,26.0,72
2022/10/08 9:10,26.2,72
2022/10/08 9:20,26.4,70
2022/10/08 9:30,26.6,71
2022/10/08 9:40,26.5,70
2022/10/08 9:50,26.7,70
2022/10/08 10:00,27.0,70
2022/10/08 10:10,27.2,68
2022/10/08 10:20,27.3,68
2022/10/08 10:30,27.5,67
2022/10/08 10:40,27.7,68
2022/10/08 10:50,28.4,67
2022/10/08 11:00,28.3,65
2022/10/08 11:10,28.1,68
2022/10/08 11:20,28.0,68
2022/10/08 11:30,27.9,70
2022/10/08 11:40,27.9,69
2022/10/08 11:50,27.9,68
2022/10/08 12:00,27.8,68
2022/10/08 12:10,28.0,68
2022/10/08 12:20,28.1,67
2022/10/08 12:30,28.4,68
2022/10/08 12:40,28.5,69
2022/10/08 12:50,28.2,68
2022/10/08 13:00,28.2,68
2022/10/08 13:10,28.0,67
2022/10/08 13:20,28.1,70
2022/10/08 13:30,28.1,69
2022/10/08 13:40,28.1,69
2022/10/08 13:50,28.1,69
2022/10/08 14:00,28.1,67
2022/10/08 14:10,28.2,67
2022/10/08 14:20,28.3,67
2022/10/08 14:30,28.3,66
2022/10/08 14:40,28.6,65
2022/10/08 14:50,28.5,67
2022/10/08 15:00,28.4,66
2022/10/08 15:10,28.4,67
2022/10/08 15:20,28.3,67
2022/10/08 15:30,28.4,66
2022/10/08 15:40,28.3,68
2022/10/08 15:50,28.3,69
2022/10/08 16:00,28.2,70
2022/10/08 16:10,28.1,71
2022/10/08 16:20,28.1,70
2022/10/08 16:30,28.1,69
2022/10/08 16:40,28.3,69
2022/10/08 16:50,28.2,70
2022/10/08 17:00,28.2,70
2022/10/08 17:10,28.1,72
2022/10/08 17:20,28.2,72
2022/10/08 17:30,28.1,70
2022/10/08 17:40,28.1,72
2022/10/08 17:50,28.0,73
2022/10/08 18:00,28.0,75
2022/10/08 18:10,27.9,76
2022/10/08 18:20,27.7,75
2022/10/08 18:30,27.7,78
2022/10/08 18:40,27.7,77
2022/10/08 18:50,27.8,78
2022/10/08 19:00,27.7,78
2022/10/08 19:10,27.6,77
2022/10/08 19:20,27.6,76
2022/10/08 19:30,27.6,76
2022/10/08 19:40,27.6,76
2022/10/08 19:50,27.5,77
2022/10/08 20:00,27.5,79
2022/10/08 20:10,27.5,78
2022/10/08 20:20,27.6,79
2022/10/08 20:30,27.6,79
2022/10/08 20:40,27.6,79
2022/10/08 20:50,27.8,78
2022/10/08 21:00,27.8,76
2022/10/08 21:10,27.7,78
2022/10/08 21:20,27.6,77
2022/10/08 21:30,27.7,78
2022/10/08 21:40,27.7,80
2022/10/08 21:50,27.4,80
2022/10/08 22:00,27.4,80
2022/10/08 22:10,27.4,82
2022/10/08 22:20,27.2,81
2022/10/08 22:30,27.5,81
2022/10/08 22:40,27.5,81
2022/10/08 22:50,27.3,81
2022/10/08 23:00,27.2,81
2022/10/08 23:10,27.3,82
2022/10/08 23:20,27.3,82
2022/10/08 23:30,27.4,81
2022/10/08 23:40,26.7,84
2022/10/08 23:50,26.5,86
